#/npc/std/pet.c
SaveDatabase (["no_give":1,"no_fuse":1,"shenshou":1,"show_time":531,])
SaveDbase2 ([])
Con 83
Spi 91
Str 385
Cps 88
Dex 101
HP (/1073,2093,/)
MP (/26,576,/)
HP_Cent 25
AP 2674
DP 740
CP 275
PP 301
SP 480
mpPerform (["74225":1507557824,"74231":1507562126,])
Family (/0,0,0,0,0,0,0,/)
Org (/0,0,0,0,0,0,0,/)
City (/0,0,0,0,0,0,0,/)
Skills (["74205":(/1,0,/),"74001":(/1,0,/),"74225":(/1,0,/),"74214":(/1,0,/),"74231":(/1,0,/),])
WeaponCode 60
Name "Rồng"
PicId 3011
Owner 
OwnerNumber 30
Level 72
Effect ({0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,})
pet_id "30_1507557506"
FirstOwnerId 30
FirstOwnerName "#25."
birthday 1507557506
OwnerTime 1507557506
FirstName "Rồng"
OwnerName "#25."
OwnerAccount "hieuls192a1"
OwnerNumber 30
lifetime 9993
faith 73
blood 1
Experience 624664
iPortrait 3011
con_grow 1975
str_grow 1379
cps_grow 1589
mp_grow 804
ma_grow 606
md_grow 1006
dex_grow 1726
