2017-10-11 21:55:51 21 死亡 -11
2017-10-11 22:00:59 22 死亡 -74
2017-10-11 22:04:55 26 捡 105
2017-10-11 22:10:44 30 捡 112
2017-10-11 22:18:29 30 Dịch Trạm -1
2017-10-11 23:17:09 30 Dịch Trạm -900
2017-10-12 18:35:17 30 Dịch Trạm -1
2017-10-12 18:40:24 30 Dịch Trạm -1
2017-10-12 18:44:36 30 捡 199
2017-10-12 18:45:09 31 捡 173
2017-10-12 18:45:09 31 捡 155
2017-10-12 18:45:29 31 捡 196
2017-10-12 18:46:06 32 捡 156
2017-10-12 18:46:22 32 捡 142
2017-10-12 18:46:46 33 捡 129
2017-10-12 18:47:21 33 捡 171
2017-10-12 18:47:22 33 捡 102
2017-10-12 18:47:34 33 捡 187
2017-10-12 18:47:35 33 捡 175
2017-10-12 18:48:07 34 捡 102
2017-10-12 18:49:12 35 捡 108
2017-10-12 18:51:29 36 捡 104
2017-10-12 18:52:04 37 捡 172
