2017-10-12 19:34:19 10 Dịch Trạm -1
2017-10-12 19:40:01 10 Dịch Trạm -1
2017-10-12 19:46:58 11 死亡 0
2017-10-12 19:50:32 15 Dịch Trạm -1
2017-10-12 19:54:45 15 Dịch Trạm -1
2017-10-12 19:58:55 15 Dịch Trạm -1
2017-10-12 20:03:42 20 Dịch Trạm -1200
2017-10-12 20:06:27 20 Dịch Trạm -1
2017-10-12 20:18:42 60 Dịch Trạm -1
2017-10-12 21:58:30 60 捡 1250
2017-10-12 21:58:30 60 捡 1250
2017-10-12 21:58:32 60 捡 1250
2017-10-12 21:59:35 60 Dịch Trạm -1
2017-10-12 22:16:52 60 死亡 -66349
2017-10-12 22:32:59 60 Dịch Trạm -1
2017-10-12 22:45:30 60 Dịch Trạm -700
2017-10-12 22:49:00 60 Dịch Trạm -1
2017-10-12 22:52:56 60 Dịch Trạm -1300
2017-10-12 22:55:13 60 Dịch Trạm -1
2017-10-12 23:01:53 60 捡 5000
2017-10-12 23:01:54 60 捡 5000
2017-10-12 23:01:55 60 捡 5000
2017-10-12 23:01:55 60 捡 5000
2017-10-12 23:08:37 60 捡 1200
2017-10-12 23:08:37 60 捡 1200
2017-10-12 23:08:38 60 捡 1200
2017-10-12 23:08:39 60 捡 1200
2017-10-12 23:08:39 60 捡 1200
2017-10-12 23:08:39 60 捡 1200
2017-10-12 23:08:40 60 捡 1200
2017-10-12 23:08:40 60 捡 1548
2017-10-12 23:08:40 60 捡 1200
2017-10-12 23:08:41 60 捡 1200
2017-10-12 23:12:30 60 捡 1250
2017-10-12 23:12:32 60 捡 1250
2017-10-12 23:12:37 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:12:38 60 捡 1250
2017-10-12 23:14:43 60 Dịch Trạm -1
2017-10-12 23:19:19 60 捡 19650
2017-10-12 23:19:27 60 捡 17100
2017-10-12 23:19:39 60 捡 15750
2017-10-12 23:19:40 60 捡 28050
2017-10-12 23:19:41 60 捡 15750
2017-10-12 23:19:43 60 捡 19200
2017-10-12 23:19:45 60 捡 29400
2017-10-12 23:20:12 60 捡 20100
2017-10-12 23:20:12 60 捡 15300
2017-10-12 23:20:39 60 捡 19950
2017-10-12 23:20:39 60 捡 26700
2017-10-12 23:20:43 60 捡 21000
2017-10-12 23:20:43 60 捡 20100
2017-10-12 23:20:43 60 捡 28650
2017-10-12 23:20:49 60 捡 16350
2017-10-12 23:20:51 60 捡 27300
2017-10-12 23:21:09 60 捡 28050
2017-10-12 23:21:14 60 捡 17700
2017-10-12 23:22:02 60 捡 20700
2017-10-12 23:22:04 60 捡 28800
2017-10-12 23:22:40 60 捡 22950
2017-10-12 23:22:44 60 捡 24000
2017-10-12 23:22:47 60 捡 15150
2017-10-12 23:22:54 60 捡 28950
2017-10-12 23:23:23 60 捡 29100
2017-10-12 23:23:23 60 捡 27150
2017-10-12 23:23:34 60 捡 22950
2017-10-12 23:23:34 60 捡 27450
2017-10-12 23:23:36 60 捡 16050
2017-10-12 23:23:36 60 捡 28200
2017-10-12 23:23:37 60 捡 23850
2017-10-12 23:23:39 60 捡 22800
2017-10-12 23:23:40 60 捡 15450
2017-10-12 23:23:41 60 捡 16200
2017-10-12 23:23:52 60 捡 23850
2017-10-12 23:23:53 60 捡 20850
2017-10-12 23:23:54 60 捡 18150
2017-10-12 23:23:55 60 捡 25800
2017-10-12 23:23:55 60 捡 25650
2017-10-12 23:23:57 60 捡 28800
2017-10-12 23:24:14 60 捡 24000
2017-10-12 23:24:14 60 捡 29700
2017-10-12 23:24:14 60 捡 27900
2017-10-12 23:24:14 60 捡 25650
2017-10-12 23:24:16 60 捡 19650
2017-10-12 23:24:17 60 捡 27150
2017-10-12 23:24:18 60 捡 16050
2017-10-12 23:24:38 60 捡 29550
2017-10-12 23:24:41 60 捡 28800
2017-10-12 23:24:42 60 捡 27450
2017-10-12 23:24:42 60 捡 26700
2017-10-12 23:24:43 60 捡 20850
2017-10-12 23:24:46 60 捡 29400
2017-10-12 23:24:46 60 捡 24900
2017-10-12 23:24:48 60 捡 17550
2017-10-12 23:24:57 60 捡 27300
2017-10-12 23:24:58 60 捡 15150
2017-10-12 23:24:58 60 捡 21300
2017-10-12 23:24:59 60 捡 21450
2017-10-12 23:25:00 60 捡 22050
2017-10-12 23:25:20 60 捡 27300
2017-10-12 23:25:21 60 捡 22800
2017-10-12 23:25:22 60 捡 28500
2017-10-12 23:25:22 60 捡 29100
2017-10-12 23:25:27 60 捡 19050
2017-10-12 23:25:28 60 捡 16950
2017-10-12 23:25:29 60 捡 24900
2017-10-12 23:25:31 60 捡 28050
2017-10-12 23:25:38 60 捡 26250
2017-10-12 23:25:41 60 捡 22050
2017-10-12 23:26:30 60 捡 29550
2017-10-12 23:26:32 60 捡 26850
2017-10-12 23:26:33 60 捡 24000
2017-10-12 23:26:34 60 捡 22200
2017-10-12 23:26:42 60 捡 17250
2017-10-12 23:26:43 60 捡 24000
2017-10-12 23:26:43 60 捡 19800
2017-10-12 23:26:45 60 捡 26850
2017-10-12 23:26:46 60 捡 21750
2017-10-12 23:26:49 60 捡 24900
2017-10-12 23:26:53 60 捡 21450
2017-10-12 23:27:00 60 捡 16050
2017-10-12 23:27:01 60 捡 18600
2017-10-12 23:27:08 60 捡 17400
2017-10-12 23:27:18 60 捡 28950
2017-10-12 23:27:28 60 捡 28950
2017-10-12 23:27:30 60 捡 16800
2017-10-12 23:27:46 60 捡 24600
2017-10-12 23:27:48 60 捡 26250
2017-10-12 23:28:00 60 捡 21750
2017-10-12 23:28:02 60 捡 18900
2017-10-12 23:28:03 60 捡 17100
2017-10-12 23:28:03 60 捡 20550
2017-10-12 23:28:05 60 捡 15750
2017-10-12 23:28:06 60 捡 15900
2017-10-12 23:28:08 60 捡 23850
2017-10-12 23:28:10 60 捡 29550
2017-10-12 23:28:23 60 捡 25800
