2017-10-22 07:04:23 Nhận đuwọc @/inh/user/user ❣EmPlus,4,116.111.87.139,trungq lượng 0 5 0 80_324_113
2017-10-22 07:04:29 Nhận đuwọc @/inh/user/user ❣EmPlus,4,116.111.87.139,trungq lượng 0 5 0 80_324_113
2017-10-22 07:04:34 Nhận đuwọc @/inh/user/user ❣EmPlus,4,116.111.87.139,trungq lượng 0 5 0 80_324_113
2017-10-22 07:04:39 Nhận đuwọc @/inh/user/user ❣EmPlus,4,116.111.87.139,trungq lượng 0 5 0 80_324_113
2017-10-22 07:04:44 Nhận đuwọc @/inh/user/user ❣EmPlus,4,116.111.87.139,trungq lượng 0 5 0 80_324_113
2017-10-22 07:04:51 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1075 0 80_212_251
2017-10-22 07:05:06 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 922 0 80_234_261
2017-10-22 07:05:06 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1080 0 80_234_261
2017-10-22 07:05:06 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 858 0 80_234_261
2017-10-22 07:05:13 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1044 0 80_247_274
2017-10-22 07:05:13 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 655 0 80_247_274
2017-10-22 07:05:13 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 922 0 80_247_274
2017-10-22 07:05:13 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 980 0 80_247_274
2017-10-22 07:05:13 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1046 0 80_247_274
2017-10-22 07:05:32 Trừ đi @/sys/task/travel iiiiiiiiii,21,116.111.87.139,trunga lượng 0 -800 0 10_146_106
2017-10-22 07:05:36 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 911 0 10_147_104
2017-10-22 07:05:36 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 687 0 80_220_282
2017-10-22 07:05:36 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 704 0 80_220_282
2017-10-22 07:05:40 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 615 0 10_142_99
2017-10-22 07:05:45 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1196 0 80_198_264
2017-10-22 07:05:53 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 648 0 10_182_185
2017-10-22 07:05:55 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 1190 0 10_184_183
2017-10-22 07:05:55 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 775 0 10_184_183
2017-10-22 07:05:57 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 1092 0 10_176_184
2017-10-22 07:06:01 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 965 0 80_196_254
2017-10-22 07:06:01 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 950 0 10_171_184
2017-10-22 07:06:12 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 739 0 10_173_193
2017-10-22 07:06:13 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1130 0 80_191_231
2017-10-22 07:06:25 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 649 0 80_167_235
2017-10-22 07:06:25 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1173 0 80_167_235
2017-10-22 07:06:45 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 735 0 80_168_217
2017-10-22 07:06:45 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 825 0 80_168_217
2017-10-22 07:06:45 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 754 0 80_168_217
2017-10-22 07:06:49 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 878 0 10_183_232
2017-10-22 07:06:52 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 1025 0 10_189_230
2017-10-22 07:06:55 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 835 0 80_157_205
2017-10-22 07:06:55 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1149 0 80_157_205
2017-10-22 07:06:59 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 1052 0 10_204_247
2017-10-22 07:07:05 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 722 0 10_186_254
2017-10-22 07:07:13 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 664 0 80_134_203
2017-10-22 07:07:29 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 783 0 10_225_230
2017-10-22 07:07:35 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 629 0 80_117_204
2017-10-22 07:07:41 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 789 0 80_103_189
2017-10-22 07:07:48 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 863 0 80_101_179
2017-10-22 07:07:56 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1074 0 80_88_174
2017-10-22 07:07:56 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 700 0 80_88_174
2017-10-22 07:07:56 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1067 0 80_88_174
2017-10-22 07:07:56 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1043 0 80_88_174
2017-10-22 07:07:58 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 683 0 10_251_168
2017-10-22 07:08:03 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 642 0 10_266_166
2017-10-22 07:08:03 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 1049 0 10_266_166
2017-10-22 07:08:08 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 728 0 80_63_160
2017-10-22 07:08:08 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 758 0 80_63_160
2017-10-22 07:08:08 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 865 0 80_63_160
2017-10-22 07:08:15 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 1186 0 10_268_168
2017-10-22 07:08:23 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 619 0 10_273_182
2017-10-22 07:08:23 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 997 0 10_273_182
2017-10-22 07:08:24 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1089 0 80_63_130
2017-10-22 07:08:24 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 830 0 80_63_130
2017-10-22 07:08:24 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 828 0 80_63_130
2017-10-22 07:08:31 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 916 0 10_296_194
2017-10-22 07:08:31 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 977 0 10_296_194
2017-10-22 07:08:52 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 827 0 80_81_130
2017-10-22 07:08:52 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1050 0 80_81_130
2017-10-22 07:08:52 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 855 0 80_81_130
2017-10-22 07:08:52 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 633 0 10_272_215
2017-10-22 07:09:01 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 684 0 10_281_210
2017-10-22 07:09:19 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 1103 0 80_100_131
2017-10-22 07:09:19 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 839 0 80_100_131
2017-10-22 07:09:19 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 805 0 80_100_131
2017-10-22 07:09:27 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 934 0 80_82_111
2017-10-22 07:09:27 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 711 0 80_82_111
2017-10-22 07:09:27 Nhận được @RTrẻ Bò ❣EmPlus,4,116.111.87.139,trungq lượng 0 712 0 80_82_111
2017-10-22 07:09:33 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 924 0 10_264_145
2017-10-22 07:09:37 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 775 0 10_266_133
2017-10-22 07:09:37 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 1122 0 10_266_133
2017-10-22 07:09:39 Nhận được @RTrẻ Bò iiiiiiiiii,21,116.111.87.139,trunga lượng 0 769 0 10_266_127
