2017-10-10 04:44:12 Nhận đuwọc @/item/tuiquatanthuhieu/tuiquatanthu CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000 0 1_146_147
2017-10-10 04:45:03 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 2 0 80_184_72
2017-10-10 04:45:07 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 2 0 80_184_72
2017-10-10 04:45:08 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 7 0 80_184_72
2017-10-10 04:45:09 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 16 0 80_184_72
2017-10-10 04:45:11 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 32 0 80_184_72
2017-10-10 04:45:12 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 55 0 80_184_72
2017-10-10 04:45:13 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 87 0 80_184_72
2017-10-10 04:45:17 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 129 0 80_184_72
2017-10-10 04:45:19 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 184 0 80_184_72
2017-10-10 04:45:20 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 252 0 80_184_72
2017-10-10 04:45:21 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 335 0 80_184_72
2017-10-10 04:45:22 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 434 0 80_184_72
2017-10-10 04:45:23 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 552 0 80_184_72
2017-10-10 04:45:24 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 689 0 80_184_72
2017-10-10 04:45:26 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 847 0 80_184_72
2017-10-10 04:45:27 学习 CQ_Funny,1,42.114.255.44,ngocsd @Quân Giáo Đầu 金 0 1027 0 80_184_72
2017-10-10 04:46:06 Đã mua @Ngân Khố CQ_Funny,1,42.114.255.44,ngocsd Truyền Tống Phù /pretkuzl/newitem/truyentongp;0;[#1#]0,0 1 #1# 80_183_75
2017-10-10 04:46:47 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_312_184
2017-10-10 04:46:49 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_312_184
2017-10-10 04:46:49 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_312_184
2017-10-10 04:46:49 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_312_184
2017-10-10 04:46:50 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_312_186
2017-10-10 04:46:50 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_312_186
2017-10-10 04:46:51 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_313_185
2017-10-10 04:46:51 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_313_185
2017-10-10 04:46:51 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_313_185
2017-10-10 04:46:52 Nhặt 其他 /cmd/gm3/gmdrop CQ_Funny,1,42.114.255.44,ngocsd lượng 0 5000000 0 80_311_184
2017-10-10 04:46:56 Trừ đi @Chước Viêm CQ_Funny,1,42.114.255.44,ngocsd lượng 0 -1000000 0 80_312_183
2017-10-10 04:48:22 Nhặt @Hồng Long Mãnh Sư CQ_Funny,1,42.114.255.44,ngocsd lượng 0 171 0 910_107_41
2017-10-10 04:48:45 Nhặt @Hồng Long Mãnh Sư CQ_Funny,1,42.114.255.44,ngocsd lượng 0 101 0 910_118_50
2017-10-10 04:48:45 Nhặt @Hồng Long Mãnh Sư CQ_Funny,1,42.114.255.44,ngocsd lượng 0 142 0 910_118_50
2017-10-10 04:48:45 Nhặt @Hồng Long Mãnh Sư CQ_Funny,1,42.114.255.44,ngocsd lượng 0 117 0 910_118_50
2017-10-10 04:53:06 Trừ đi @Tân Thủ Tiên Cô CQ_Funny,1,42.114.255.44,ngocsd lượng 0 -500 0 80_321_130
2017-10-10 04:54:36 Trừ đi @/sys/user/die CQ_Funny,1,42.114.255.44,ngocsd lượng 0 -612517 0 151_82_30
2017-10-10 04:55:52 Trừ đi @Hỗn Nguyên CQ_Funny,1,42.114.255.44,ngocsd lượng 0 -50000 0 80_316_183
2017-10-10 04:56:04 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 946 0 920_69_39
2017-10-10 04:56:04 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 246 0 920_69_39
2017-10-10 04:56:04 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1214 0 920_69_39
2017-10-10 04:56:04 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 973 0 920_69_39
2017-10-10 04:56:06 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 637 0 920_69_39
2017-10-10 04:56:06 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1808 0 920_69_39
2017-10-10 04:56:07 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1399 0 920_69_39
2017-10-10 04:56:07 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 891 0 920_69_39
2017-10-10 04:56:07 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 594 0 920_69_39
2017-10-10 04:56:07 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1853 0 920_69_39
2017-10-10 04:56:07 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1248 0 920_69_39
2017-10-10 04:56:08 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 29400 0 920_69_39
2017-10-10 04:56:08 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 20700 0 920_69_39
2017-10-10 04:56:09 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 22350 0 920_70_37
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1470 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1538 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 803 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1454 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 879 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1635 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1246 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 809 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 345 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 443 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1021 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 399 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 605 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1040 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 474 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1164 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1090 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1482 0 920_85_71
2017-10-10 04:56:27 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1414 0 920_85_71
2017-10-10 04:56:28 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1108 0 920_86_69
2017-10-10 04:56:28 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1571 0 920_86_69
2017-10-10 04:56:28 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1338 0 920_86_69
2017-10-10 04:56:28 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 955 0 920_86_69
2017-10-10 04:56:28 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1036 0 920_86_69
2017-10-10 04:56:29 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1573 0 920_86_69
2017-10-10 04:56:32 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 898 0 920_86_69
2017-10-10 04:56:32 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1018 0 920_86_69
2017-10-10 04:56:32 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1516 0 920_86_69
2017-10-10 04:56:32 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 779 0 920_86_69
2017-10-10 04:56:32 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 2000 0 920_86_69
2017-10-10 04:56:32 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1554 0 920_86_69
2017-10-10 04:56:34 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1073 0 920_86_69
2017-10-10 04:56:34 Nhận được @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 1977 0 920_86_69
2017-10-10 04:56:36 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 24600 0 920_86_69
2017-10-10 04:56:39 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 24900 0 920_86_71
2017-10-10 04:56:39 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 16650 0 920_86_71
2017-10-10 04:56:40 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 28650 0 920_86_71
2017-10-10 04:56:51 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 22050 0 920_88_70
2017-10-10 04:56:52 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 18750 0 920_88_71
2017-10-10 04:56:52 Nhặt @Cường Đạo Béo Ú CQ_Funny,1,42.114.255.44,ngocsd lượng 0 28950 0 920_85_69
2017-10-10 04:58:39 Giảm CQ_Funny,1,42.114.255.44,ngocsd @Pret Già lượng 0 50 0 80_301_156
2017-10-10 04:58:54 Giảm CQ_Funny,1,42.114.255.44,ngocsd @Pret Già lượng 0 10 0 80_300_153
2017-10-10 04:58:54 Giảm CQ_Funny,1,42.114.255.44,ngocsd @Pret Già lượng 0 10 0 80_300_153
2017-10-10 04:58:54 Giảm CQ_Funny,1,42.114.255.44,ngocsd @Pret Già lượng 0 10 0 80_300_153
2017-10-10 04:58:54 Giảm CQ_Funny,1,42.114.255.44,ngocsd @Pret Già lượng 0 10 0 80_300_153
2017-10-10 04:58:55 Giảm CQ_Funny,1,42.114.255.44,ngocsd @Pret Già lượng 0 10 0 80_300_153
2017-10-10 07:00:54 Nhận được @Thần Tiên Gia Gia Nghịch03,2,42.114.39.104,tienduchdv lượng 0 500 0 1_94_122
2017-10-10 07:03:10 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 2 0 80_188_76
2017-10-10 07:03:17 Nhận đuwọc @/item/tuiquatanthuhieu/tuiquatanthu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 5000 0 61_207_132
2017-10-10 07:03:25 Trừ đi @/inh/equip/family Nghịch03,2,42.114.39.104,tienduchdv lượng 0 -50 0 61_197_144
2017-10-10 07:03:51 Giảm Nghịch03,2,42.114.39.104,tienduchdv @BChủ Tiền Trang lượng 0 20 0 1_147_149
2017-10-10 07:04:02 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 7 0 80_185_76
2017-10-10 07:04:03 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 16 0 80_185_76
2017-10-10 07:04:04 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 32 0 80_185_76
2017-10-10 07:04:05 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 55 0 80_185_76
2017-10-10 07:04:07 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 87 0 80_185_76
2017-10-10 07:04:08 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 129 0 80_185_76
2017-10-10 07:04:14 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 2 0 80_185_76
2017-10-10 07:04:15 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 7 0 80_185_76
2017-10-10 07:04:16 学习 Nghịch03,2,42.114.39.104,tienduchdv @Quân Giáo Đầu 金 0 16 0 80_185_76
2017-10-10 07:04:47 Nhận đuwọc @/cmd/std/zgdict Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1 0 63_139_134
2017-10-10 07:05:03 Nhận đuwọc @/cmd/std/zgdict Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1 0 63_97_90
2017-10-10 07:05:30 Nhận đuwọc @/cmd/std/zgdict Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1 0 63_84_79
2017-10-10 07:05:45 Nhận đuwọc @/cmd/std/zgdict Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1 0 63_84_79
2017-10-10 07:05:45 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 63_84_79
2017-10-10 07:05:46 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 63_84_79
2017-10-10 07:05:46 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 63_84_79
2017-10-10 07:05:46 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 63_84_79
2017-10-10 07:05:46 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 63_84_79
2017-10-10 07:06:14 Nhặt @Sở Quốc Tinh Binh Nghịch03,2,42.114.39.104,tienduchdv lượng 0 164 0 62_172_136
2017-10-10 07:06:17 Nhận đuwọc @/cmd/std/zgdict Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1 0 62_160_128
2017-10-10 07:07:04 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 62_85_70
2017-10-10 07:07:05 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 62_85_70
2017-10-10 07:07:05 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 62_85_70
2017-10-10 07:07:05 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 62_85_70
2017-10-10 07:07:05 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 62_85_70
2017-10-10 07:07:42 Nhận đuwọc @/cmd/std/zgdict Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1 0 61_153_106
2017-10-10 07:07:53 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 61_153_106
2017-10-10 07:07:56 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 61_153_106
2017-10-10 07:07:56 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 61_153_106
2017-10-10 07:07:56 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 61_153_106
2017-10-10 07:07:56 Nhặt 其他 /sys/party/tongbaoyeu Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1500 0 61_153_106
2017-10-10 07:07:56 Trừ đi @/inh/equip/family Nghịch03,2,42.114.39.104,tienduchdv lượng 0 -50 0 61_153_106
2017-10-10 07:08:17 Nhận đuwọc @/cmd/std/zgdict Nghịch03,2,42.114.39.104,tienduchdv lượng 0 1 0 80_185_75
2017-10-10 07:08:17 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 1500 0 80_185_75
2017-10-10 07:08:20 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 1750 0 80_185_75
2017-10-10 07:08:21 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 1500 0 80_185_75
2017-10-10 07:08:22 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 750 0 80_185_75
2017-10-10 07:08:25 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 2000 0 80_185_75
2017-10-10 07:08:27 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 23500 0 80_185_75
2017-10-10 07:08:29 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 4950 0 80_185_75
2017-10-10 07:08:30 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 418 0 80_185_75
2017-10-10 07:08:31 Nhận được @Quân Giáo Đầu Nghịch03,2,42.114.39.104,tienduchdv 金 0 279 0 80_185_75
